x1,x2,x3,y
0.8150448,0.1457632,0.44023502,-0.24400127
0.3208369,0.24624322,0.3325063,-0.75344443
0.7580362,0.93244326,0.41546813,-0.46080995
0.93954486,0.6306288,0.38498676,-0.1151984
0.66086817,0.03804903,0.11114028,-0.3500654
0.43168107,0.077344,0.8305523,-0.49741018
0.74778974,0.78544056,0.75646573,-1.712056
0.45789737,0.5674745,0.33753872,-0.31238654
0.41442728,0.5654155,0.945132,-3.019356
0.52528316,0.87986565,0.9493625,-1.1094786
0.31772232,0.24109791,0.85671973,-1.556313
0.104250215,0.16043098,0.02937284,-0.14555104
0.414852,0.61380595,0.371218,-0.48872477
0.12385688,0.8824231,0.45733657,-2.2658088
0.4104415,0.26525065,0.71871626,-1.3637106
0.5569337,0.6812944,0.63481236,-1.6900892
0.9307112,0.15237904,0.67837864,-0.5580858
0.03622233,0.17190869,0.7672134,-0.9727725
0.6214584,0.90151006,0.9484354,-0.95872176
0.45773518,0.117965,0.55150837,-0.21450356
0.020261128,0.024345536,0.9040425,-0.24218315
0.24954818,0.77494043,0.81481886,-2.4773307
0.11848525,0.36250955,0.33792424,-0.44765487
0.21679415,0.39665854,0.81367046,-3.010942
0.27457026,0.79985756,0.11734527,-0.013113583
0.40130633,0.1799358,0.15875962,-0.67305434
0.5290394,0.65032697,0.9923785,-2.0333135
0.0009899939,0.31352833,0.42868862,-0.31586623
0.16186936,0.10426846,0.46061802,-0.31498438
0.09356639,0.68749607,0.95103085,-2.558614
0.5496734,0.31866413,0.36183977,-0.49294585
0.32907486,0.8666041,0.2369666,-0.12901244
0.5483977,0.9190357,0.07782174,-0.0022905525
0.2218233,0.8490518,0.5226198,-2.8383455
0.024229353,0.32235175,0.19968915,-0.40367603
0.9413669,0.23658262,0.06480604,-0.09477806
0.10830812,0.8928006,0.81306946,-1.5109708
0.12685874,0.452947,0.32859692,-0.3556313
0.14654683,0.7077397,0.57939017,-2.554255
0.9812765,0.8271642,0.10464564,-0.0016357123
0.6176602,0.27768666,0.50558263,-0.2828146
0.61028993,0.11909743,0.6318401,-0.33371136
0.9866982,0.62482756,0.4498636,-0.16600342
0.08843877,0.59019226,0.33748183,-0.40191564
0.9745009,0.27020007,0.31095505,-0.2510979
0.20401315,0.5847067,0.109383754,-0.052252438
0.6230715,0.79035723,0.11569121,-0.008348055
0.42008355,0.350011,0.49569616,-0.38312206
0.3839518,0.24231772,0.13882926,-0.5208026
0.9312433,0.7250012,0.22345084,-0.020893019
0.14922772,0.78587204,0.16481768,-0.036136344
0.997069,0.95428944,0.80248433,-0.66486955
0.37912506,0.14758582,0.44971707,-0.3979432
0.6487749,0.8892641,0.55258954,-1.3159403
0.9679067,0.7650988,0.58295816,-0.5303465
0.05760105,0.7018999,0.39638487,-1.0698466
0.9228644,0.31305364,0.29843104,-0.26677796
0.56781137,0.022192951,0.3824455,-0.54785717
0.7043969,0.5075505,0.5348232,-0.5647591
0.14918418,0.28576937,0.35857725,-0.5415662
0.5333874,0.28982103,0.13661592,-0.41006675
0.6735137,0.92713857,0.91368693,-0.92098016
0.4562473,0.1529689,0.73240626,-0.7738868
0.15498517,0.93423235,0.06626986,-0.0025647618
0.24411908,0.5038067,0.90569997,-3.4687903
0.85439277,0.83827925,0.17046519,-0.008727411
0.034470994,0.28358757,0.09773018,-0.22880164
0.70886207,0.63392067,0.1732169,-0.044780113
0.99939007,0.5565884,0.9330339,-2.9663503
0.007482996,0.9241661,0.22129428,-0.10189709
0.16104569,0.17929843,0.78699195,-1.0652885
0.6741443,0.20456989,0.6430382,-0.5984636
0.059990834,0.9489644,0.5182231,-2.723771
0.58979,0.09796462,0.36559364,-0.6477275
0.6840001,0.6346825,0.09293411,-0.021497568
0.5881463,0.060564112,0.7106548,-0.35572582
0.3651847,0.076990806,0.39478147,-0.6106529
0.6972823,0.5971487,0.53498614,-0.73536706
0.5942944,0.55136794,0.051761817,-0.03256041
0.20763718,0.5730262,0.77593786,-3.378388
0.56313556,0.4736521,0.69227153,-2.0428443
0.8819072,0.74235934,0.5293004,-0.53208387
0.6668333,0.9921885,0.49630743,-0.93368185
0.4717915,0.27578124,0.33703077,-0.66703045
0.3215841,0.32343966,0.3424039,-0.58412266
0.08588621,0.32304955,0.06846592,-0.15721582
0.24462713,0.76326895,0.6867136,-2.4387283
0.011186753,0.3480155,0.04497295,-0.090754434
0.9866259,0.67673707,0.0014187794,-0.0016846805
0.22248225,0.44588757,0.030981185,-0.059647724
0.81487596,0.60780466,0.20344748,-0.052057046
0.16864488,0.8290154,0.57019573,-3.031727
0.28360114,0.5140587,0.6811592,-2.177707
0.41827732,0.4751732,0.42073837,-0.4355719
0.32440567,0.2669746,0.4086387,-0.48755595
0.7983508,0.5159046,0.57678586,-0.72076243
0.9576934,0.26241228,0.59682757,-0.47240707
0.8752945,0.84357023,0.8449976,-1.5788789
0.15357786,0.38886404,0.81908816,-2.9670663
0.7766887,0.12910764,0.8235262,-0.7410215
0.14794691,0.23996753,0.8441728,-1.5713377
0.9133811,0.5345815,0.8798305,-3.5012383
0.5178786,0.91628754,0.5553168,-1.840551
0.33638108,0.3005615,0.59516716,-0.64496005
0.1570255,0.2643862,0.727226,-1.4204347
0.011809088,0.40655982,0.19900756,-0.26388562
0.24794699,0.9677545,0.36046103,-0.83582705
0.91402006,0.8452197,0.91265297,-1.4742466
0.7972622,0.14966795,0.5227624,-0.17820942
0.96979374,0.61375326,0.05178762,-0.0072084814
0.10076152,0.7918642,0.40555978,-1.451677
0.59217876,0.7680103,0.1607892,-0.021534162
0.25715047,0.4888455,0.35628685,-0.3931459
0.5429417,0.7318314,0.54497594,-1.5613557
0.3204549,0.58358663,0.50513643,-1.2209718
0.28346556,0.20144498,0.49046904,-0.30269903
0.5738453,0.056053642,0.018338947,-0.13231128
0.18331817,0.36949968,0.44510487,-0.39670533
0.46913344,0.061939,0.028963767,-0.17125903
0.65081227,0.3950134,0.40486076,-0.29087996
0.12818207,0.828879,0.6469999,-2.6970305
0.93059427,0.84429413,0.12590446,-0.0026549601
0.5057247,0.034073923,0.9167727,-0.24756615
0.819528,0.069535464,0.63051146,-0.22510394
0.65390545,0.6698671,0.21759863,-0.061210647
0.71000093,0.4999987,0.39408767,-0.23214622
0.7161309,0.14935839,0.096907265,-0.28847277
0.8750999,0.8055296,0.022063287,-0.0007655525
0.61360544,0.21649617,0.9158615,-1.0980273
0.27821714,0.07814925,0.6751841,-0.34179762
0.09950964,0.7495071,0.7796461,-2.6195498
0.60625064,0.608126,0.62217283,-1.4244759
0.06635281,0.39444274,0.9067655,-2.750465
0.24129345,0.6927262,0.89591885,-3.1037917
0.060707185,0.9113807,0.058158554,-0.0021686335
0.5488876,0.034182444,0.18946998,-0.7064838
0.16033812,0.62767947,0.3957899,-0.8149273
0.6104073,0.21816729,0.34108955,-0.65085644
0.7908651,0.47413775,0.52557254,-0.41193146
0.8218807,0.42398113,0.2665318,-0.21812637
0.30954352,0.38997966,0.7974591,-2.865893
0.54895455,0.1903561,0.007493848,-0.113491245
0.56301075,0.8026499,0.7915131,-1.9640504
0.4728872,0.3795206,0.39337027,-0.3974671
0.6551139,0.88719624,0.0051350086,-0.0004061495
0.21008712,0.35466826,0.84706426,-2.6810322
0.9792432,0.83971334,0.4467545,-0.22827256
0.09807983,0.5444663,0.7247266,-2.7900982
0.8292211,0.38562524,0.8784487,-2.7357697
0.594096,0.70403224,0.034312744,-0.0057009347
0.24485475,0.78665465,0.26216206,-0.21297687
0.745675,0.48269078,0.11889159,-0.08922336
0.0844809,0.42542043,0.09801016,-0.12903474
0.7744178,0.577419,0.9456411,-2.8894606
0.58998525,0.58516335,0.80556935,-3.472733
0.11075032,0.4254792,0.36472517,-0.3820119
0.07950556,0.7576629,0.68729305,-2.5221715
0.7508363,0.39972144,0.9194453,-2.5553486
0.2929359,0.45299834,0.2208135,-0.31430742
0.88930184,0.60531825,0.014150738,-0.0060155545
0.76207304,0.9868489,0.82410836,-0.6217978
0.6981903,0.2606861,0.72269833,-1.3307453
0.27860606,0.2319528,0.16025728,-0.6067496
0.7089445,0.17688727,0.48964584,-0.2238111
0.9481477,0.68944424,0.16043389,-0.012239659
0.091559835,0.44909462,0.60261387,-1.2170241
0.32616264,0.38860634,0.64756995,-1.348674
0.23467226,0.20409037,0.2766827,-0.87936926
0.39325014,0.8911384,0.7808371,-1.4596653
0.74233264,0.44317302,0.47359633,-0.27406782
0.47424257,0.6076933,0.7063579,-2.3942282
0.5707306,0.112529576,0.63981116,-0.3411109
0.3141549,0.10797222,0.45075893,-0.38535225
0.14128926,0.067354545,0.29271725,-0.81997955
0.26693365,0.36734608,0.2043044,-0.4652487
0.8596803,0.4728866,0.745944,-2.606595
0.60241693,0.24457815,0.64194345,-0.72849387
0.37798867,0.3496775,0.28094193,-0.59556675
0.78990597,0.006260034,0.9670992,-0.12718812
0.06445743,0.35108846,0.8103389,-2.5953732
0.25389108,0.11917134,0.12680227,-0.53161186
0.23010315,0.12838447,0.16256341,-0.67840254
0.98536456,0.0045060976,0.54404783,-0.072481066
0.70609856,0.69638056,0.10237955,-0.012582967
0.61778593,0.9312838,0.964338,-0.71450025
0.004984965,0.62154555,0.6380234,-2.191594
0.18431,0.09620205,0.06617404,-0.26711524
0.6355413,0.9896495,0.44348574,-0.79012877
0.37971932,0.97558516,0.22196847,-0.0788939
0.9242804,0.46823454,0.49045074,-0.22444485
0.7647242,0.107869215,0.2470255,-0.6170105
0.44738406,0.7207393,0.83179617,-2.9081173
0.749515,0.9614682,0.7210992,-0.70106
0.9754043,0.7786996,0.9065781,-2.050185
0.46098083,0.62420285,0.19795762,-0.08890667
0.6425259,0.6108319,0.38539225,-0.32718667
0.91866463,0.9779181,0.80546653,-0.5850915
0.24867466,0.073119335,0.3738466,-0.67237926
0.88655794,0.14955603,0.37908837,-0.3099793
0.09754471,0.83081144,0.98603845,-1.1863774
0.64844817,0.14511308,0.7708632,-0.8123244
0.78283817,0.3832965,0.8608175,-2.8031907
0.6146062,0.28149927,0.40697283,-0.39319715
0.4955348,0.24344471,0.58591855,-0.45238137
0.6173471,0.02572195,0.45055357,-0.29018474
0.1516637,0.5662513,0.45029357,-0.93176204
0.2155707,0.4012395,0.12769914,-0.23283505
0.26989934,0.5515902,0.84213287,-3.8376944
0.59777933,0.3045082,0.39054245,-0.41896045
0.4419011,0.94146085,0.5818244,-2.0803332
0.24447584,0.5913472,0.8570718,-3.8058953
0.88280934,0.96120703,0.77347726,-0.62360156
0.37392184,0.35000595,0.19823797,-0.5070542
0.44603172,0.0022895373,0.6185114,-0.13284618
0.40970108,0.78126556,0.4957311,-1.9480866
0.18194295,0.82737887,0.26015216,-0.2200061
0.731627,0.058703396,0.040857904,-0.13987935
0.44845825,0.62536925,0.6297913,-1.8214623
0.01625711,0.6610179,0.7798549,-3.1460543
0.9640137,0.14573386,0.9417184,-0.5461585
0.8157636,0.55252457,0.35498375,-0.14290746
0.7235594,0.24319889,0.39921716,-0.3678405
0.86909187,0.016451703,0.16300564,-0.3079003
0.90680724,0.8669111,0.98461604,-0.90472406
0.3374897,0.49169517,0.849587,-3.699992
0.6109587,0.7816991,0.95760375,-1.7440399
0.6088078,0.72289306,0.49534714,-1.0937281
0.26729968,0.9937053,0.20978138,-0.06823544
0.22195224,0.4379534,0.57318455,-0.9567859
0.113907255,0.4275506,0.37209192,-0.3859333
0.6593142,0.28175557,0.34786442,-0.5008907
0.780919,0.6251472,0.08236428,-0.016805055
0.760953,0.4861125,0.07314921,-0.052288868
0.3162754,0.72876114,0.37879854,-0.86719936
0.20525984,0.3565117,0.92619854,-2.224352
0.45361418,0.13084474,0.7230237,-0.6415309
0.5468135,0.86243546,0.7605586,-1.4766316
0.9190871,0.8280469,0.23429067,-0.02138944
0.87482315,0.3510002,0.7345296,-1.9398707
0.9160583,0.6903517,0.4063191,-0.17745736
0.8502624,0.4924029,0.059390612,-0.03341972
0.9645812,0.7609721,0.39481357,-0.14596625
0.4655,0.39013237,0.1312538,-0.26559004
0.047473498,0.5356392,0.85369945,-3.8457675
0.08356203,0.057816103,0.84029406,-0.4132107
0.39027613,0.17490998,0.28746894,-0.9564724
0.2576871,0.7817656,0.6119223,-2.694454
0.16994059,0.38156548,0.36375973,-0.4291376
0.9532038,0.035105426,0.15422617,-0.22881187
0.1954196,0.16763629,0.6494073,-0.5266378
0.95937926,0.41159803,0.7601066,-2.4996252
0.76083887,0.7179131,0.77472275,-2.3273377
0.6409457,0.36348504,0.14922059,-0.28781223
0.67601895,0.74518573,0.51257855,-1.0102199
0.33147433,0.8580606,0.023899358,-0.001244467
0.64642704,0.3411366,0.0901695,-0.18748088
0.18669212,0.8003756,0.081051156,-0.0063333255
0.93770546,0.12688066,0.057190794,-0.10066443
0.30179334,0.41528353,0.33376935,-0.43426442
0.2551865,0.097562395,0.3576796,-0.754059
0.7111628,0.05252799,0.6978703,-0.31073534
0.6564487,0.06452738,0.32987973,-0.67604023
0.45129892,0.10475203,0.1403958,-0.60353446
0.6324462,0.8357259,0.94687563,-1.4248074
0.15949307,0.54367715,0.8754764,-3.8027685
0.6733283,0.9473882,0.12422576,-0.0046231295
0.2706107,0.5380003,0.3627787,-0.4307109
0.27283597,0.62871134,0.16808465,-0.069979474
0.16217993,0.18448396,0.95911145,-0.6993681
0.33237714,0.54058105,0.3559776,-0.39742157
0.33125106,0.38530254,0.098117426,-0.20586036
0.45417902,0.93143535,0.726844,-1.3133272
0.19041951,0.9339212,0.71171755,-1.7655233
0.19300753,0.1984986,0.24103446,-0.8370325
0.54173857,0.62013084,0.32146186,-0.24451384
0.1288774,0.6381758,0.4150189,-1.0077341
0.688897,0.5625351,0.26770002,-0.13660015
0.94394714,0.12432971,0.2888877,-0.3659225
0.42679563,0.6540153,0.8015904,-3.2483826
0.9011053,0.79908526,0.7518506,-1.4392738
0.09831659,0.34522602,0.6926292,-1.6181648
0.042957626,0.5145517,0.68677354,-2.2698855
0.72136885,0.11632795,0.52188194,-0.1771336
0.76102155,0.93068874,0.35092127,-0.23450992
0.8430582,0.109537855,0.72054493,-0.5302713
0.056817677,0.20837711,0.116367735,-0.34688058
0.776907,0.29847848,0.1410705,-0.27086627
0.37653872,0.8257902,0.12626521,-0.013230671
0.30333763,0.70065594,0.73271805,-2.5983415
0.17302392,0.007014438,0.5915409,-0.121034354
0.9960157,0.18356155,0.45016038,-0.13835165
0.06366359,0.75015116,0.47623134,-2.1756568
0.827008,0.4038345,0.82755935,-2.961093
0.6394944,0.026213532,0.121679775,-0.39131844
0.7350804,0.9639169,0.38324428,-0.3542348
0.7117171,0.15123291,0.7601662,-0.82262695
0.8584345,0.51046664,0.65783936,-1.4482265
0.18379207,0.2483161,0.43514672,-0.39338523
0.0008246168,0.7374693,0.22434121,-0.10462853
0.5985285,0.7767261,0.94644123,-1.8947514
0.35385865,0.3972204,0.40791938,-0.41000724
0.12378733,0.65844965,0.877835,-3.4607704
0.18613875,0.9090736,0.7778305,-1.487242
0.33174932,0.81480914,0.86153,-2.0833192
0.07023337,0.4148977,0.016921993,-0.048102908
0.0569132,0.44147605,0.47739142,-0.55618167
0.91602623,0.88687825,0.25943384,-0.032175276
0.31210274,0.0343728,0.27402136,-0.9240701
0.9822307,0.022811573,0.26984033,-0.29608062
0.96436703,0.20579535,0.38931367,-0.21367949
0.14257129,0.82762164,0.4107046,-1.5807893
0.7149243,0.15321319,0.63404024,-0.41412506
0.60080487,0.28527927,0.30036455,-0.62791383
0.69064707,0.6290687,0.27277714,-0.108750485
0.096191,0.18424281,0.3606082,-0.6006761
0.18856008,0.30311635,0.6865145,-1.3399553
0.07663866,0.46691272,0.00017117562,-0.02680248
0.6041342,0.22810929,0.746928,-1.2668418
0.9865911,0.9924137,0.33896875,-0.06425332
0.67198455,0.16344602,0.57623976,-0.27291724
0.71076155,0.8499371,0.7615223,-1.3524175
0.98458505,0.47009984,0.5108352,-0.2564925
0.67801154,0.12912367,0.64715123,-0.39721715
0.040181573,0.11848616,0.9199407,-0.5303396
0.8670056,0.50029606,0.029866273,-0.02018077
0.3646783,0.35352018,0.34952885,-0.5179462
0.0043636216,0.2346023,0.92685413,-1.1931907
0.50723416,0.95893914,0.8374298,-0.881045
0.937015,0.46337974,0.61682796,-0.9310168
0.2573307,0.92881095,0.22930296,-0.114915535
0.49151316,0.16399972,0.33053303,-0.8334433
0.1737769,0.18346606,0.85795635,-1.0831947
0.057692673,0.5960277,0.69827145,-2.5589242
0.08054495,0.26987565,0.28565022,-0.6201115
0.7270109,0.18493785,0.1322455,-0.37607402
0.86407447,0.09468538,0.78077036,-0.55618906
0.14329883,0.07627067,0.5762247,-0.1783427
0.28831857,0.7531684,0.9634382,-1.9413017
0.19502947,0.28216314,0.4064912,-0.45154086
0.026855776,0.9784191,0.34902698,-0.740382
0.5534314,0.18312113,0.29075614,-0.8523021
0.69992214,0.35444665,0.48188013,-0.2655902
0.64787745,0.37490863,0.32272965,-0.39428255
0.38805354,0.50015277,0.0731906,-0.07487288
0.55501026,0.87063587,0.31212905,-0.2859129
0.094099306,0.8347702,0.21888593,-0.10457839
0.15430371,0.009956331,0.815385,-0.27361327
0.93179464,0.40925506,0.23559253,-0.16191956
0.76150775,0.8279367,0.45887157,-0.64094126
0.9227391,0.00019780782,0.67273825,-0.16773112
0.9166803,0.53363955,0.14922687,-0.04812427
0.6493926,0.25947562,0.5312825,-0.29346353
0.92823863,0.41276854,0.8471869,-3.003547
0.4167041,0.4203047,0.58408076,-0.8842508
0.0036162448,0.39175445,0.48238644,-0.43030706
0.062571116,0.89195013,0.83887887,-1.4663827
0.109487325,0.5364636,0.9472519,-3.000288
0.095353454,0.9037467,0.8209854,-1.411634
0.3517024,0.7267424,0.40840945,-1.0914717
0.7012708,0.35112008,0.6116931,-0.7986052
0.7906488,0.49356368,0.52664167,-0.43504098
0.5902133,0.38985854,0.30330864,-0.41737655
0.14643617,0.8285743,0.43532014,-1.9222624
0.7479016,0.18759781,0.8292668,-1.1180336
0.35480192,0.9364123,0.30047983,-0.34728184
0.012993349,0.5804245,0.88955706,-3.7083726
0.28058863,0.61175793,0.9914293,-2.18959
0.33060056,0.5168014,0.30676728,-0.30843377
0.27424553,0.55449647,0.122738056,-0.08041139
0.81187016,0.66767544,0.95717436,-2.429222
0.7599264,0.65503526,0.17106517,-0.032811377
0.69555205,0.21414709,0.7714638,-1.2526376
0.13900508,0.58244014,0.039113477,-0.02094927
0.8078339,0.35462645,0.2355651,-0.31181562
0.67717594,0.6370303,0.26015532,-0.098761514
0.19483769,0.5478346,0.29723504,-0.2791723
0.64809394,0.17967993,0.9193038,-0.8365946
0.48351163,0.73473394,0.1753097,-0.038096942
0.43935007,0.45701346,0.17363897,-0.24323715
0.11212316,0.55144155,0.69167495,-2.4306083
0.5183043,0.6726429,0.9523171,-2.5663378
0.09993181,0.6528718,0.38928437,-0.8504902
0.16425338,0.74892884,0.7731286,-2.5981193
0.13254632,0.20675173,0.031035893,-0.14621162
0.9541083,0.11039124,0.8240637,-0.6273266
0.2848647,0.66917956,0.7233969,-2.6519785
0.3552043,0.23598495,0.8966156,-1.3661288
0.3220806,0.11460487,0.6374543,-0.34490645
0.89825046,0.13123749,0.94133663,-0.4922522
0.5629659,0.3128001,0.3898574,-0.43097314
0.9191599,0.9917871,0.7325314,-0.43084165
0.2999249,0.15726033,0.7255642,-0.7766895
0.11483467,0.29853657,0.26860785,-0.60238796
0.55621845,0.92073417,0.92057955,-0.96234626
0.34553698,0.96330804,0.7791768,-1.0688546
0.8019068,0.22884336,0.8663518,-1.3713045
0.8794234,0.8804527,0.362591,-0.16914588
0.47257352,0.13891794,0.8412548,-0.8028976
0.971359,0.7615364,0.31497645,-0.05632584
0.553013,0.0130081605,0.96440107,-0.14318424
0.2709204,0.40661964,0.023947136,-0.07112839
0.48897552,0.24733521,0.61918753,-0.6181235
0.03731029,0.70400804,0.11223951,-0.017386628
0.80400115,0.016056132,0.7187332,-0.24684827
0.10143505,0.46490172,0.3636883,-0.37863907
0.30874848,0.696729,0.8706406,-3.1781442
0.56531656,0.046704873,0.87270254,-0.34014893
0.042975124,0.8974002,0.36808988,-1.03782
0.0793169,0.3611974,0.80998176,-2.6870494
0.6961163,0.16526583,0.6811369,-0.6327361
0.07177709,0.2254645,0.42656693,-0.36746767
0.47708288,0.33890593,0.34323645,-0.53008854
0.33869565,0.1983751,0.21030493,-0.8474961
0.22807941,0.51057875,0.06320845,-0.0579257
0.18877889,0.6329317,0.5173594,-1.752202
0.7634113,0.4334301,0.54004055,-0.4504062
0.9515422,0.42703214,0.44401866,-0.13779816
0.14017974,0.78169954,0.95059717,-1.8809513
0.9596812,0.30101672,0.013690117,-0.036327757
0.5947625,0.6227688,0.85030496,-3.5654707
0.6416604,0.89292157,0.8008214,-1.228344
0.70992637,0.22151436,0.7587524,-1.2596637
0.7041189,0.6199007,0.52491534,-0.7262488
0.8198111,0.94797176,0.19035538,-0.012077787
0.48346865,0.5297952,0.8628794,-3.7585585
0.5333586,0.9768977,0.74459463,-0.9148307
0.323827,0.31004605,0.8328212,-2.2416534
0.10525759,0.5642939,0.23578757,-0.16132025
0.6646402,0.31103575,0.554375,-0.40741295
0.033609968,0.003719425,0.41595924,-0.3282498
0.27563506,0.9973081,0.63967144,-2.0079837
0.09422986,0.24006006,0.7526077,-1.3922908
0.19072716,0.973102,0.17371537,-0.034654945
0.6387309,0.65303284,0.17403823,-0.04530743
0.6284766,0.9039336,0.043606877,-0.0008949167
0.4210549,0.9672027,0.15718503,-0.018413344
0.09017198,0.5678292,0.24017324,-0.16227554
0.43337393,0.99969137,0.07251858,-0.0018743477
0.35274488,0.76732993,0.35569096,-0.6976231
0.72045916,0.52381456,0.6751663,-1.7718813
0.5790266,0.6549433,0.7930731,-3.0687723
0.49156576,0.19427136,0.34581625,-0.7560129
0.48698208,0.011032621,0.083824895,-0.31223172
0.9662969,0.25678936,0.75937235,-1.4673038
0.75629425,0.43497086,0.39118367,-0.21715562
0.49697956,0.22805259,0.2514276,-0.837216
0.47922263,0.5140359,0.47069097,-0.5869489
0.0264791,0.65794414,0.96986425,-2.426848
0.94250923,0.65579385,0.37263983,-0.106497
0.31917396,0.89376444,0.95945305,-0.98178744
0.2559391,0.9663191,0.25316915,-0.16928881
0.9994089,0.89069504,0.10554476,-0.0010005378
0.7186897,0.62017494,0.1571788,-0.042818706
0.047363773,0.20576416,0.7737817,-1.219435
0.061885476,0.94345117,0.5376131,-2.8444195
0.025501564,0.17486039,0.58192223,-0.31002185
0.5996189,0.15142739,0.9677084,-0.49841902
0.0715645,0.31756932,0.5048374,-0.3630318
0.93338835,0.57360554,0.11702089,-0.024783522
0.9369065,0.68147266,0.7185152,-1.7750374
0.54605407,0.013292678,0.20785137,-0.7351516
0.61663896,0.7780223,0.581538,-1.4692078
0.2918944,0.17501955,0.85437876,-1.0277054
0.06397254,0.29648486,0.4770811,-0.31579334
0.73746043,0.32208672,0.3142851,-0.41815022
0.10178599,0.332446,0.57554656,-0.6317677
0.08555764,0.76036763,0.12695129,-0.017832031
0.31122312,0.040944364,0.30756405,-0.89076966
0.0124656595,0.19651783,0.50414276,-0.23494367
0.43403563,0.022319231,0.25415117,-0.8981708
0.7076809,0.77829945,0.039258122,-0.0022013048
0.8013489,0.9837223,0.585141,-0.66301996
0.6043073,0.65954715,0.40124735,-0.48744333
0.8468742,0.5901392,0.39061025,-0.16296372
0.40650222,0.9080662,0.9968128,-0.6788238
0.8487721,0.25495398,0.11178403,-0.20058404
0.5064733,0.06646231,0.15417564,-0.6273848
0.22303613,0.5099699,0.87626183,-3.7215776
0.9441456,0.2603487,0.13026166,-0.17181079
0.27497086,0.4510816,0.9176228,-3.0600684
0.026201485,0.45629984,0.6719609,-1.8943685
0.24267404,0.31883183,0.5281629,-0.42498505
0.36668757,0.48632458,0.2784007,-0.31095463
0.35134968,0.38015187,0.3594735,-0.46411395
0.5246675,0.113059334,0.82595456,-0.66722023
0.88312685,0.8667257,0.05750455,-0.0007363817
0.29233822,0.70127374,0.7685486,-2.8161583
0.5207706,0.041308865,0.82782066,-0.3612135
0.34013894,0.115786426,0.7059669,-0.5350334
0.82177305,0.09651447,0.054504666,-0.13835561
0.15760152,0.061743546,0.7426549,-0.40532082
0.10351027,0.059056778,0.7231639,-0.37005723
0.50299525,0.15711233,0.013093876,-0.1341704
0.6718876,0.8478694,0.8922834,-1.5945792
0.7955252,0.8282333,0.13219583,-0.005507479
0.5896249,0.7831465,0.9607822,-1.7058226
0.7738498,0.6147065,0.070770584,-0.016481718
0.39271006,0.7234936,0.23804943,-0.117674895
0.03286767,0.7384812,0.6902422,-2.512781
0.116099305,0.88931286,0.13724132,-0.017322753
0.0387226,0.732343,0.18496756,-0.05347598
0.32894364,0.7364593,0.011171644,-0.0033017504
0.49549136,0.8040812,0.8264801,-2.1064522
0.3563175,0.5563549,0.0376173,-0.030095218
0.56059945,0.21302879,0.632573,-0.58227247
0.48060915,0.084542476,0.58230734,-0.19699422
0.6779428,0.41904357,0.51124024,-0.3764527
0.66696215,0.091685675,0.3751577,-0.54077834
0.31806415,0.16930403,0.29956257,-0.9389773
0.34621444,0.023840012,0.9569475,-0.17216915
0.5851478,0.3002063,0.78535825,-2.0022283
0.59643245,0.9699978,0.9227326,-0.6600627
0.31469992,0.37893128,0.7338979,-2.2343457
0.33031788,0.2408926,0.82900894,-1.5884337
0.694045,0.40344948,0.9641754,-2.0427444
0.6474108,0.30133852,0.45364454,-0.28526887
0.1350508,0.6738768,0.9068963,-3.164591
0.4410419,0.63446677,0.043074165,-0.015444705
0.8927061,0.027342908,0.107872136,-0.18899885
0.036305677,0.51132315,0.49037433,-0.8635458
0.85516393,0.03619969,0.45397326,-0.17424747
0.16317816,0.6773633,0.43821308,-1.3914487
0.50724864,0.9358083,0.5371916,-1.8113116
0.42433643,0.90748787,0.5383728,-2.228679
0.010129337,0.20571211,0.87056476,-1.2199354
0.9153969,0.74264514,0.3459128,-0.10583646
0.45492524,0.79306597,0.31624097,-0.36687544
0.9542683,0.86436754,0.70189524,-0.7653792
0.2867439,0.25959867,0.64847696,-0.8494994
0.8662758,0.45083484,0.829847,-3.262603
0.92238957,0.22150443,0.30927813,-0.34108695
0.55683243,0.024309456,0.0063942163,-0.10709652
0.20267779,0.6590126,0.94406366,-2.8126144
0.6852474,0.43146363,0.044225395,-0.0619799
0.5489781,0.24811688,0.68001294,-0.9935341
0.94452965,0.84710395,0.321832,-0.07421884
0.43927208,0.49568063,0.42353305,-0.45502034
0.26851365,0.9946577,0.8380328,-0.7634073
0.13828701,0.79335785,0.41957948,-1.6368814
0.69863355,0.8692112,0.14437152,-0.008370424
0.9741096,0.77333224,0.75443506,-1.5761267
0.02834377,0.1059249,0.020211518,-0.11295904
0.7404454,0.065029,0.27473298,-0.6424787
0.92693037,0.91507876,0.5380736,-0.43397304
0.07478154,0.13819718,0.4377637,-0.3474391
0.110170044,0.39122614,0.62022835,-1.1323509
0.6919571,0.609911,0.3813477,-0.2720579
0.6479634,0.21189836,0.3905847,-0.474176
0.06882741,0.22528504,0.34865725,-0.5720697
0.83442277,0.46624133,0.88727045,-3.2650495
0.52342385,0.3608951,0.017296512,-0.07876799
0.90719736,0.67657566,0.93964195,-2.5726838
0.8779909,0.07507619,0.35822168,-0.3542366
0.81250775,0.48875868,0.36488277,-0.16438659
0.5158989,0.17425992,0.72589284,-0.86104023
0.25171065,0.60672504,0.38827673,-0.671262
0.5059755,0.11621329,0.6166448,-0.29585832
0.10081138,0.19763187,0.9036307,-1.043787
0.65884614,0.803889,0.846198,-2.0478587
0.13397722,0.235167,0.5153667,-0.2939824
0.51117295,0.7370653,0.71665215,-2.0893276
0.054381974,0.2730627,0.39243475,-0.41229284
