x1,x2,x3,x4,x5,x6,y
0.09000139,0.14824218,0.074397825,0.75006294,0.24260908,0.34651026,-0.124332875
0.12011063,0.9353749,0.77192396,0.90775067,0.9311556,0.971311,-0.0017314962
0.07130454,0.06829145,0.40472427,0.6338271,0.40299892,0.16694295,-0.12617044
0.98982304,0.5901456,0.35577738,0.59615505,0.6335688,0.8907355,-0.01274987
0.07405768,0.754575,0.32090995,0.37921956,0.042799395,0.9445767,-0.13083522
0.13254207,0.011863529,0.9804422,0.47805166,0.44893962,0.1755921,-0.10626054
0.8272546,0.22274815,0.5716767,0.43222755,0.39956105,0.75858784,-0.67347527
0.5802402,0.37707204,0.99191445,0.055176478,0.754658,0.9981893,-0.032226212
0.7744172,0.50681746,0.343581,0.021852886,0.055419892,0.24785331,-0.03696106
0.630912,0.3415953,0.41396925,0.6174038,0.40235242,0.502736,-0.39641935
0.8821751,0.6489993,0.2117627,0.50983876,0.8581336,0.7588354,-0.0011697977
0.63846755,0.22639751,0.4303641,0.24489081,0.66849875,0.73477685,-0.21703905
0.52212507,0.025482936,0.06200534,0.892751,0.77742493,0.83316517,-0.0010231504
0.7127497,0.0015710508,0.0005578519,0.2065949,0.76326734,0.34823993,-0.0135575095
0.44739276,0.345512,0.45307347,0.7004988,0.66194594,0.120659955,-0.24279407
0.34606382,0.3616628,0.74602395,0.7883629,0.39129686,0.6764217,-0.28219268
0.46765244,0.9486041,0.43706515,0.84022695,0.39939326,0.33956194,-0.39834234
0.16971411,0.044780713,0.5180054,0.83952993,0.051182102,0.64606464,-0.08268737
0.79657173,0.53006506,0.4456159,0.79418176,0.19499923,0.47341907,-0.03776723
0.26070377,0.5778133,0.52680427,0.45780018,0.5580876,0.45860726,-0.5361268
0.15353155,0.699275,0.77560407,0.62391156,0.89507943,0.8815115,-0.028780201
0.24635224,0.6387346,0.8037863,0.8577114,0.6122286,0.6404593,-0.03662948
0.84207016,0.008139494,0.83805805,0.4202894,0.3870479,0.6245063,-0.4768011
0.3302013,0.6318577,0.21242991,0.670855,0.8319342,0.9708518,-0.004431552
0.6860499,0.32238793,0.45784447,0.15953633,0.44876993,0.26974437,-0.26150995
0.8564096,0.772869,0.8310057,0.5646926,0.2598814,0.6885141,-0.14039445
0.07774467,0.18836538,0.94187903,0.1410459,0.08007284,0.35552365,-0.26380172
0.7650244,0.71620566,0.54298335,0.660291,0.8285507,0.5989213,-0.005768081
0.30766547,0.6254953,0.49299997,0.37683097,0.61597747,0.81711006,-0.33719203
0.21662237,0.6522909,0.7645948,0.22784293,0.58082044,0.92278516,-0.30240887
0.6889014,0.17594768,0.99169433,0.36074325,0.72067016,0.42710164,-0.02782559
0.9097966,0.669174,0.4259322,0.70141715,0.6050404,0.83209056,-0.012453697
0.2950192,0.7369784,0.16509968,0.90803343,0.3505267,0.33506644,-0.21140604
0.5688338,0.48941025,0.8343068,0.011280948,0.6175814,0.66102666,-0.1364781
0.2898341,0.34036568,0.7104252,0.16784795,0.14004205,0.8776342,-1.606507
0.5542856,0.16655485,0.14507577,0.70573336,0.29617465,0.6854221,-0.35840482
0.62186205,0.28996053,0.3235093,0.5687349,0.5373135,0.7057338,-0.32811254
0.6103354,0.76382834,0.5532234,0.31918305,0.06914901,0.8376267,-0.21677259
0.62354636,0.40940073,0.7314656,0.65176326,0.82178354,0.25244847,-0.11607534
0.13507979,0.70271325,0.78064656,0.86718756,0.04463904,0.74689585,-0.2064605
0.69354045,0.7400913,0.15573137,0.25797868,0.37236637,0.63764405,-0.39651394
0.6747503,0.6741702,0.21675067,0.48567218,0.454395,0.5458876,-0.26938733
0.6825881,0.67353845,0.7441225,0.02076734,0.68070686,0.9750909,-0.048568957
0.07407055,0.6108082,0.116112374,0.945996,0.15486939,0.41251352,-0.016214931
0.44683886,0.518422,0.49816024,0.8016437,0.82136804,0.23485002,-0.36173066
0.40903515,0.19781668,0.54599214,0.50509053,0.426111,0.83926576,-1.1179515
0.08671148,0.84280336,0.33935454,0.991998,0.25114998,0.18512222,-0.073067755
0.22236793,0.96426415,0.79633623,0.22021863,0.0983358,0.74527353,-0.12831073
0.44096264,0.46648407,0.05541581,0.7439706,0.9253132,0.9282199,-0.00041754456
0.74290633,0.93323874,0.7774445,0.7695066,0.40338412,0.8215816,-0.03114015
0.23706208,0.99799454,0.64603275,0.8308558,0.38133433,0.6331512,-0.024496991
0.8297499,0.48619592,0.5072176,0.6850963,0.18024382,0.92315304,-0.22598837
0.5457983,0.7243554,0.8723727,0.1905906,0.5063383,0.4889087,-0.19222768
0.7604217,0.64379036,0.20224644,0.09133412,0.31988373,0.075673044,-0.04408826
0.472556,0.23726481,0.80077404,0.1803572,0.16592316,0.7349308,-1.4305865
0.49919423,0.047089443,0.18777454,0.8583185,0.7528702,0.71684444,-0.0045429696
0.6197194,0.4533553,0.9904461,0.4019951,0.8982657,0.8653762,-0.005683831
0.9279706,0.787205,0.03276477,0.54616606,0.35229424,0.40609935,-0.044848725
0.4918126,0.32513466,0.55319726,0.025372995,0.28649515,0.14504115,-0.15903938
0.52865756,0.7844387,0.16801682,0.49142852,0.3733852,0.10267025,-1.971425
0.60199696,0.65480167,0.40797508,0.40926927,0.9248348,0.34539557,-0.21818046
0.73751515,0.6955413,0.14794667,0.53456026,0.5836061,0.79296434,-0.0580944
0.07185034,0.28574088,0.19382545,0.37527344,0.1659118,0.521369,-1.4326594
0.51568747,0.47004738,0.06098051,0.0754422,0.6324853,0.17043556,-0.06171561
0.48159158,0.1817038,0.008003545,0.043960318,0.40125722,0.24181886,-0.23031633
0.921685,0.24658053,0.7193059,0.949797,0.017408933,0.3484109,-0.002623316
0.49350658,0.089850046,0.45346054,0.60381866,0.96993005,0.48028645,-0.058382634
0.46832055,0.1267734,0.045592185,0.64339626,0.1148961,0.83944404,-0.26136777
0.9622,0.21051347,0.9389698,0.9154188,0.4134966,0.9923308,-0.2831704
0.45057645,0.5802342,0.66561013,0.5508615,0.65763855,0.59925777,-0.15013842
0.18088444,0.44121113,0.26427314,0.61555284,0.5860234,0.3891825,-0.18667743
0.21691613,0.26693952,0.43869513,0.52303857,0.0042182496,0.18337905,-0.13942036
0.09518754,0.8611125,0.4892667,0.17597446,0.6078855,0.5110238,-0.24896385
0.00056812924,0.5251477,0.5699278,0.31151092,0.72727144,0.613121,-0.47979265
0.43194565,0.9231095,0.8574503,0.8843399,0.8493223,0.32694083,-0.35181314
0.7692426,0.63496494,0.58990026,0.44386432,0.18394296,0.3239234,-0.17708105
0.73346645,0.015787596,0.97872615,0.20414953,0.03675573,0.8285009,-0.26089522
0.032149088,0.9134757,0.7268091,0.8280404,0.9443799,0.65996414,-0.010369018
0.5699829,0.85746336,0.9885172,0.08730489,0.680429,0.45026693,-0.025686791
0.15428312,0.63527125,0.5507491,0.6395303,0.45496324,0.5577158,-0.33637354
0.9410763,0.5347735,0.6784492,0.7001245,0.7250508,0.5047499,-0.0038973552
0.167365,0.45292607,0.7378986,0.3037683,0.15708025,0.17437503,-0.30834028
0.62663925,0.48217484,0.75474703,0.1668848,0.9583981,0.87033814,-0.018271824
0.32623836,0.76922065,0.024429629,0.44829276,0.6542443,0.09099976,-2.001365
0.6415613,0.51314163,0.12747432,0.7550323,0.8769523,0.21302621,-0.17826366
0.4122586,0.1760247,0.22772239,0.8866916,0.5567084,0.5617186,-0.027844014
0.7596431,0.058177568,0.27149448,0.8153369,0.80080473,0.46113384,-0.0013563101
0.23067912,0.12618628,0.9053682,0.1095292,0.32767487,0.5953493,-1.337641
0.9057919,0.25144112,0.7226032,0.22277659,0.13307606,0.9196983,-0.8745375
0.5002096,0.36773413,0.14328161,0.61698574,0.35382068,0.28599778,-0.3288203
0.75609314,0.892416,0.42635503,0.7099101,0.8969246,0.15071356,-0.25418925
0.8497302,0.23908724,0.24312155,0.0087382365,0.6980915,0.121287994,-0.0031588054
0.9988286,0.31959856,0.82986367,0.14257373,0.45624158,0.05906088,-0.009321424
0.22394566,0.22301453,0.91779697,0.09401691,0.23521183,0.7907545,-1.3298701
0.2868924,0.5457418,0.16429013,0.34110925,0.59804463,0.4574698,-0.32333422
0.2504331,0.6170867,0.41657078,0.6808023,0.5929032,0.25580123,-0.58495885
0.26287133,0.53212756,0.952837,0.94319415,0.53092027,0.6740723,-0.048306342
0.5824447,0.9518567,0.6570895,0.08952331,0.73780376,0.7773618,-0.018171567
0.9935225,0.995378,0.8680969,0.50609136,0.24281329,0.93712854,-0.039706606
0.99027807,0.83739597,0.35769373,0.3724666,0.5109892,0.39943746,-0.027003331
0.5267732,0.8052961,0.20970237,0.39832157,0.30840614,0.6894204,-0.43762395
0.63902724,0.36605278,0.69130373,0.06804632,0.20560054,0.27062878,-0.20837243
0.85997057,0.5797835,0.13742633,0.2883209,0.33278143,0.8654807,-0.3172534
0.93293345,0.3514724,0.8399019,0.252456,0.8029478,0.9086945,-0.023061613
0.20386063,0.7843558,0.75483716,0.7182987,0.11388766,0.6302504,-0.106299564
0.52854174,0.17183115,0.30490664,0.64185834,0.27548125,0.6589493,-0.6607342
0.83283705,0.21667172,0.49871153,0.63631046,0.5330251,0.6596161,-0.12617372
0.30320206,0.038694073,0.7991939,0.51925826,0.4009683,0.59156305,-1.0631082
0.43980905,0.60893965,0.9349103,0.34208518,0.8276755,0.43878293,-0.11592806
0.9856211,0.68853825,0.35216048,0.24379204,0.77924156,0.7403231,-0.004220399
0.9850467,0.0033622861,0.7899918,0.011283799,0.6779189,0.9766227,-0.021870902
0.9061068,0.51078576,0.19446708,0.14792804,0.28249785,0.7458044,-0.36054084
0.7984483,0.37687454,0.90354013,0.21988153,0.021218842,0.30956683,-0.055149008
0.2691305,0.7923808,0.68625003,0.9755635,0.31390512,0.5004363,-0.034588195
0.32085007,0.038890745,0.15273932,0.97045165,0.6009567,0.597062,-0.0069910744
0.5472828,0.04856569,0.73982894,0.76766616,0.10144751,0.08221316,-0.011989847
0.56077737,0.6202091,0.7240577,0.61032605,0.82358223,0.49199185,-0.08049737
0.5055028,0.59163886,0.7422975,0.6688084,0.9865966,0.10245708,-1.093536
0.6366703,0.83109003,0.34487742,0.60054904,0.7375607,0.51051563,-0.059249893
0.40832302,0.5922669,0.7398003,0.64683014,0.41461256,0.08698264,-1.4991578
0.7491742,0.9493708,0.82657003,0.21923691,0.7972184,0.36136755,-0.027012665
0.33354992,0.31438464,0.3471289,0.9767019,0.2725966,0.9544851,-0.028994413
0.330677,0.3979214,0.20795767,0.7566385,0.95411,0.007463521,-0.28719157
0.12722597,0.97767466,0.8878799,0.23424372,0.3666092,0.27427018,-0.16315685
0.18871221,0.107524246,0.62069404,0.5136479,0.6898936,0.37173778,-0.3121792
0.85052085,0.7959049,0.46038717,0.7892173,0.018916152,0.5900231,-0.0074875983
0.44628233,0.011568715,0.87974393,0.9111601,0.6307188,0.9654426,-0.026598161
0.22786778,0.48651326,0.13600564,0.3838445,0.29602838,0.6397491,-1.6856085
0.7593411,0.15340234,0.8105846,0.4837303,0.10212548,0.8937809,-0.7169982
0.5539811,0.5988617,0.49082127,0.3098827,0.4335423,0.16260172,-0.5671995
0.021156011,0.79817,0.042524263,0.37657934,0.10585432,0.2885985,-0.14361465
0.31636146,0.0330423,0.9726127,0.22770935,0.18506251,0.88706017,-0.91081774
0.17700142,0.16377273,0.77806675,0.029911704,0.89513624,0.0051772846,-0.028858801
0.6558729,0.3426104,0.21475582,0.41633078,0.06345083,0.45377776,-0.33749643
0.27503103,0.25579897,0.92369556,0.47057858,0.6249957,0.45288706,-0.18429142
0.06494678,0.3832199,0.93534553,0.7798969,0.060287826,0.94625485,-0.94339406
0.05493499,0.9518683,0.8004656,0.5226216,0.7180498,0.44922,-0.05674648
0.5817273,0.101206124,0.12717043,0.3263972,0.9778905,0.90633065,-0.0022373693
0.021723455,0.42328212,0.18638134,0.46324283,0.42952985,0.58532107,-1.0505662
0.84879214,0.45709136,0.7540329,0.7961328,0.9681511,0.2999732,-0.0058526937
0.15539712,0.28034204,0.9138058,0.48095095,0.64148784,0.14826617,-0.07516821
0.6065663,0.27850655,0.21501814,0.555183,0.5954683,0.49020118,-0.17344782
0.44468802,0.71475214,0.46082783,0.17299895,0.17116784,0.017643211,-0.5120925
0.4428515,0.61784387,0.15479396,0.0076352837,0.95235884,0.33520943,-0.026831178
0.07179714,0.812832,0.47800785,0.92967665,0.8615492,0.5230672,-0.017393736
0.80275226,0.40507323,0.64252913,0.26796487,0.13175668,0.5582881,-0.47161764
0.89305246,0.60671103,0.018554889,0.347575,0.028637998,0.4439329,-0.05911939
0.011016668,0.8935881,0.64292717,0.114846565,0.3590528,0.9639698,-0.1798694
0.17860417,0.8513285,0.63974994,0.512998,0.15942942,0.14824188,-1.1100851
0.9039042,0.9200234,0.45500848,0.7370989,0.33615297,0.99749315,-0.01028394
0.5494936,0.26897502,0.89540225,0.6860671,0.9584624,0.6913804,-0.0054566204
0.15003958,0.9854212,0.13481902,0.8556021,0.8619028,0.8249931,-0.00045507826
0.20279045,0.8163899,0.051311832,0.2865701,0.44012094,0.6343254,-0.3913599
0.65998626,0.7948078,0.49583116,0.3146633,0.27583086,0.21493235,-0.40047193
0.7248168,0.6675786,0.5330345,0.96557355,0.5778074,0.7506523,-0.010979746
0.5994268,0.98326796,0.26668918,0.4565998,0.9374972,0.84819,-0.0012839925
0.95314837,0.44156322,0.9616277,0.8345137,0.7906523,0.7519336,-0.008198899
0.49406362,0.7415393,0.25372723,0.61150205,0.86775315,0.8739444,-0.004036807
0.3002719,0.6988113,0.27016184,0.1808648,0.7611115,0.06352772,-0.4116041
0.4772329,0.7320889,0.81098646,0.9574382,0.5036541,0.9619515,-0.113163516
0.3596663,0.75146484,0.92282367,0.3244428,0.14150758,0.93919057,-0.46966064
0.2244159,0.19075589,0.5361397,0.6417915,0.81860995,0.8969931,-0.114329696
0.04596325,0.34905148,0.019053986,0.25451565,0.6509697,0.63740796,-0.2517325
0.3522125,0.392254,0.3554349,0.5756681,0.772677,0.84668463,-0.07043306
0.71140933,0.7479998,0.22393984,0.54111457,0.7340098,0.60490286,-0.015750354
0.018437803,0.716248,0.51101804,0.2610382,0.24611247,0.49220872,-0.73980254
0.43917853,0.8333662,0.68257177,0.9887709,0.28566843,0.9310102,-0.09942269
0.6440094,0.78851914,0.3924363,0.14068352,0.8563772,0.20754272,-0.11202785
0.61040413,0.5960339,0.53735995,0.44301254,0.407275,0.85157645,-0.53480047
0.77664846,0.13994849,0.75986034,0.031377487,0.17772415,0.44054595,-0.25539285
0.8105197,0.63545525,0.246147,0.68272257,0.6427101,0.2919394,-0.045778025
0.7117058,0.8870593,0.1959679,0.4621036,0.2983172,0.50619507,-0.1538898
0.102797695,0.64317435,0.805635,0.56009257,0.6426782,0.6372995,-0.12798324
0.47502244,0.8956264,0.037023623,0.6985072,0.5900635,0.18273447,-1.774928
0.60340595,0.999053,0.15059659,0.76400876,0.66313744,0.75115436,-0.0024740838
0.24556604,0.35920224,0.012356745,0.9658277,0.9934338,0.39462999,-0.0076868413
0.04255182,0.72328967,0.5553848,0.8639961,0.27730933,0.7037104,-0.07176034
0.22359031,0.53995866,0.60008574,0.3238047,0.9756364,0.157146,-0.38088155
0.4548944,0.4549718,0.5310307,0.72726476,0.76346254,0.05597691,-0.5370309
0.41393033,0.23986708,0.41426903,0.07596442,0.85539937,0.16155814,-0.08042191
0.17666698,0.2459146,0.52902913,0.13620685,0.80249673,0.18053845,-0.24761887
0.82441556,0.18497229,0.19393781,0.4596126,0.022962254,0.7615342,-0.1813062
0.92568666,0.6314835,0.82624274,0.45962456,0.50368905,0.49256587,-0.07054138
0.20134832,0.1420531,0.98077303,0.50575066,0.10576555,0.7640242,-0.63556874
0.92957294,0.43138647,0.5406229,0.47519702,0.67347896,0.74697,-0.041780367
0.017860958,0.52333325,0.37435552,0.6413787,0.059644107,0.24525991,-0.098449245
0.92496246,0.43823448,0.79178274,0.95434546,0.03319849,0.91090715,-0.9499056
0.9519288,0.8549295,0.19307193,0.17268912,0.9067305,0.7690639,-0.0002019745
0.012051863,0.44316936,0.32077357,0.35746247,0.91705763,0.08537205,-0.05096173
0.7630193,0.08283209,0.93998057,0.07426548,0.62377065,0.57234573,-0.07867917
0.97020155,0.99219954,0.18629417,0.1999832,0.45992696,0.41271573,-0.017353352
0.9059022,0.8449836,0.11211558,0.9873051,0.82849413,0.4594768,-0.0006239
0.97071016,0.6600435,0.5463537,0.039556716,0.9642208,0.36711955,-0.0004204511
0.5503235,0.75632364,0.58741736,0.21367782,0.05429146,0.49628872,-0.19184543
0.07815614,0.1281907,0.5971501,0.4265043,0.10352719,0.35560215,-0.62401634
0.8497892,0.7659148,0.16447823,0.29266936,0.905088,0.46284315,-0.0037415822
0.61382824,0.20774893,0.72114474,0.5452232,0.09939656,0.5447214,-0.38841853
0.61473674,0.48897612,0.24228112,0.99044657,0.7141694,0.73060024,-0.0010378287
0.4172536,0.17798279,0.94810253,0.7039333,0.5535103,0.1514884,-0.053816833
0.57184196,0.75378495,0.22795717,0.40586033,0.5216363,0.13351582,-1.1358714
0.15357979,0.24593388,0.01731148,0.6829367,0.09764209,0.49786866,-0.1931297
0.73977005,0.25320843,0.56784517,0.87225664,0.72870785,0.4749854,-0.0038407522
0.07501731,0.10922235,0.20284787,0.2290028,0.6020104,0.5638613,-0.6153438
0.7297808,0.72060645,0.62857383,0.71692944,0.928842,0.61338216,-0.005143085
0.8489784,0.29584464,0.22921336,0.6139503,0.4809928,0.27411973,-0.055556588
0.47246867,0.51828,0.42808437,0.7338203,0.91241616,0.6477331,-0.02990285
0.50983036,0.33224356,0.17951441,0.08416015,0.18389353,0.49566898,-0.8321532
0.3122143,0.77470124,0.42881137,0.7329416,0.20389083,0.49588987,-0.18536296
0.9694586,0.22648366,0.13652034,0.7880258,0.9489785,0.5939074,-4.5212164e-05
0.7331245,0.9408345,0.33797306,0.6872322,0.09938104,0.61212134,-0.019688282
0.36898854,0.32133996,0.19893162,0.19724053,0.23653944,0.6168972,-2.0751486
0.17480738,0.103851624,0.81610185,0.16134442,0.1413531,0.83060914,-1.2712992
0.21957959,0.24030523,0.7293541,0.7383767,0.7097306,0.4995003,-0.09806114
0.4639223,0.07394093,0.1668194,0.6477084,0.78024054,0.9410373,-0.009770013
0.9425684,0.46873873,0.082904555,0.9836355,0.9014754,0.9464152,-4.824349e-06
0.73414636,0.25025123,0.025744606,0.45474532,0.1468059,0.33536363,-0.2420859
0.21524374,0.88604605,0.2266718,0.22931646,0.32173833,0.88125247,-0.29114845
0.85956115,0.51712865,0.48017737,0.7697221,0.3171954,0.4209427,-0.037857417
0.37820053,0.23336844,0.3998832,0.74852526,0.9734722,0.97430015,-0.015703965
0.8517222,0.45127034,0.971499,0.5227031,0.58290786,0.92740273,-0.15157631
0.24169959,0.19599427,0.7922456,0.74604917,0.33749813,0.4395029,-0.21046229
0.6186606,0.17872937,0.07818668,0.3105924,0.29873624,0.34944698,-0.7619002
0.9266705,0.30065647,0.15893239,0.21572033,0.31901497,0.6860243,-0.5797933
0.257894,0.10830147,0.026599051,0.12609534,0.71218115,0.36755803,-0.061012913
0.6929266,0.18864754,0.13822636,0.2904779,0.5492829,0.6603687,-0.53259724
0.9873126,0.9380469,0.52941716,0.6545665,0.6236105,0.42133787,-0.002828812
0.15059829,0.66680264,0.07673804,0.25843015,0.47050506,0.5018779,-0.5184038
0.08840229,0.92110264,0.05986795,0.88343894,0.026255969,0.37871832,-0.043530427
0.6741952,0.25684693,0.11816151,0.24976312,0.6871079,0.7966983,-0.10576158
0.33973595,0.85701334,0.6694136,0.68444777,0.7241267,0.60137415,-0.05993232
0.07124448,0.3622728,0.019358125,0.5275647,0.18024872,0.68324894,-0.84203166
0.47530562,0.14419498,0.9696261,0.2115471,0.6493732,0.8209267,-0.16885777
0.7537707,0.8047071,0.38078627,0.55619705,0.87754714,0.7962344,-0.0015328184
0.2851224,0.05965013,0.33658737,0.95473313,0.60276854,0.50952643,-0.019356057
0.3350469,0.40485284,0.47481284,0.9441775,0.66854095,0.25420892,-0.07050718
0.8456994,0.81931466,0.5178618,0.29159406,0.7007123,0.36340022,-0.018363316
0.5200719,0.61718494,0.4200134,0.53648853,0.32433516,0.5520343,-0.5762315
0.84273195,0.5180657,0.4863259,0.15085591,0.15429527,0.23876207,-0.08240612
0.4463895,0.3536339,0.3397339,0.46903566,0.4726514,0.7808236,-0.95010537
0.95297515,0.07505583,0.32200742,0.3214949,0.2317961,0.22936079,-0.12414651
0.65079457,0.990972,0.027315265,0.9294831,0.6869934,0.33520207,-0.0800089
0.11589886,0.17477372,0.67180055,0.6326816,0.71492386,0.63273996,-0.24482821
0.885093,0.25530848,0.61727196,0.18492743,0.008182312,0.6976957,-0.2542544
0.4892652,0.23591577,0.6688204,0.9923391,0.9542012,0.3946425,-0.008268636
0.14163896,0.9079414,0.94105506,0.6941755,0.9250017,0.75569725,-0.0032525572
0.15269013,0.7636884,0.47308475,0.13467544,0.1319389,0.9019766,-0.3207218
0.6875339,0.4573298,0.88177043,0.79955167,0.47779453,0.16439691,-0.09609148
0.047372505,0.95542306,0.44394323,0.5575584,0.20902298,0.91589874,-0.080288
0.28659377,0.05278338,0.47761402,0.40026125,0.96391785,0.538076,-0.3815995
0.13978758,0.8936704,0.6329525,0.19631723,0.56603265,0.44883287,-0.21968424
0.44107744,0.060427334,0.2159014,0.2779277,0.70015943,0.7958352,-0.17982464
0.41435376,0.3911307,0.21735612,0.1672577,0.9778855,0.7840757,-0.036336683
0.52187645,0.054004878,0.50983185,0.803355,0.67300117,0.68253225,-0.03643312
0.27963632,0.998969,0.06860982,0.272975,0.87077504,0.4085052,-0.12044175
0.03204359,0.9143895,0.23665805,0.46996188,0.24055202,0.267268,-0.19124985
0.6143861,0.58479893,0.79341215,0.9679143,0.22939143,0.36035982,-0.042674564
0.373718,0.21784458,0.46373343,0.9945572,0.4411966,0.5732852,-0.027985401
0.651335,0.2767777,0.026621934,0.7912681,0.8814768,0.56397486,-0.0011365367
0.10866697,0.44954336,0.060741417,0.7989106,0.039120216,0.92394716,-0.023507925
0.013777356,0.3227802,0.9195154,0.9448469,0.44138375,0.45666867,-0.018466499
0.24829425,0.021313906,0.95671844,0.7968229,0.8249079,0.6666352,-0.007743713
0.45654732,0.656256,0.64110386,0.4509513,0.1774526,0.66004556,-0.63694715
0.39407197,0.6134279,0.1849451,0.060310908,0.61572546,0.73168576,-0.15711193
0.81030256,0.9043107,0.36808622,0.2083699,0.06996208,0.9914589,-0.025999919
0.37783766,0.47685403,0.30546707,0.44454926,0.010371591,0.80202854,-0.31777427
0.53044116,0.34470895,0.7851563,0.26541016,0.31890228,0.039651237,-0.1593562
0.5935156,0.51151717,0.5370897,0.32918265,0.80564344,0.81160814,-0.055888124
0.021831391,0.194695,0.7796565,0.05893077,0.041336097,0.99989146,-0.858403
0.5151334,0.6255404,0.36051062,0.5521288,0.36479923,0.037918292,-1.5171901
0.34483126,0.7700329,0.8695115,0.35157996,0.72863066,0.597186,-0.06870511
0.42128012,0.15346171,0.42916238,0.2588403,0.36913356,0.59940726,-2.5744057
0.1002874,0.31838322,0.41737407,0.61037314,0.47880659,0.524913,-0.6119159
0.7828206,0.86780095,0.48909843,0.2767772,0.50034934,0.8753073,-0.07505041
0.94240427,0.5055317,0.59180576,0.47626323,0.9079654,0.81432164,-0.0021345804
0.02226882,0.5318366,0.8941119,0.24640217,0.8758917,0.17204471,-0.043187693
0.6013728,0.7224082,0.45775554,0.68051416,0.063625276,0.10299945,-1.1309078
0.7638441,0.57789284,0.93013626,0.8541529,0.6922104,0.16658606,-0.05968765
0.2848076,0.069579765,0.39366832,0.08171059,0.54291946,0.8867222,-0.6958073
0.7875556,0.8039617,0.32457268,0.8198503,0.35452002,0.09840945,-0.12946342
0.63235503,0.92283607,0.2950456,0.85169816,0.4925481,0.646173,-0.008785295
0.9291626,0.05327723,0.021152005,0.9649278,0.87980545,0.68327767,-2.1643047e-05
0.98100483,0.12124976,0.8491439,0.82783794,0.77305806,0.21812032,-0.00014084045
0.042346112,0.7019752,0.079233736,0.5523908,0.5680726,0.22977938,-0.1770375
0.44493777,0.60447395,0.33433136,0.07025408,0.17560373,0.83571553,-0.500447
0.5469878,0.382517,0.25045678,0.07444875,0.61865664,0.42008078,-0.15847728
0.14674324,0.53924865,0.74443674,0.19670077,0.49802408,0.49947327,-0.7771237
0.33628583,0.70333856,0.93258715,0.44709972,0.44688246,0.3971542,-0.49567908
0.9876475,0.5044765,0.81670976,0.9554396,0.94382983,0.18319292,-0.0005149751
0.016230457,0.14018832,0.31999832,0.17535365,0.9926304,0.43928623,-0.24565274
0.45250794,0.08943603,0.45575735,0.5387973,0.95135933,0.26931924,-0.056945752
0.84265465,0.43885875,0.24703689,0.9980709,0.7388754,0.30016285,-0.0015996081
0.32390127,0.92288476,0.9239802,0.013777914,0.59886754,0.20171712,-0.089407474
0.4797985,0.5577792,0.118744574,0.046982236,0.3194333,0.62653923,-0.6972679
0.97804576,0.35822007,0.9519545,0.2699124,0.94718075,0.28685668,-0.0003013371
0.47487685,0.9087062,0.8136568,0.22514823,0.45562026,0.16565973,-0.7038512
0.13092132,0.38863215,0.7115777,0.49860144,0.20163007,0.8084243,-1.467825
0.05172149,0.50914645,0.7739937,0.420452,0.11074039,0.57585776,-0.67936105
0.94541657,0.11649933,0.3393468,0.5836434,0.83578444,0.85888594,-0.001866802
0.26580942,0.73740095,0.29588652,0.14707741,0.3281647,0.78143376,-0.68119305
0.5040639,0.70030296,0.38142085,0.6858427,0.766222,0.37181923,-0.3753351
0.09070177,0.794244,0.18161325,0.21469371,0.6273917,0.56167084,-0.1164736
0.42365512,0.32519132,0.74636006,0.4519919,0.2835227,0.98699534,-1.3792677
0.9301055,0.43605322,0.47504383,0.03335013,0.8506693,0.35802433,-0.0016599055
0.502413,0.16834171,0.88580996,0.79786056,0.8448748,0.23950395,-0.01685539
0.97113514,0.9645049,0.8783815,0.627107,0.17182323,0.1631704,-0.011237765
0.25883564,0.08607735,0.15585388,0.2087727,0.12174642,0.9399258,-0.81198657
0.5045452,0.6490133,0.21881826,0.60175157,0.6005103,0.24957958,-0.9068314
0.8595308,0.7052574,0.41064024,0.4370074,0.23340821,0.9276218,-0.15098393
0.44825235,0.15773648,0.11881446,0.8262678,0.33218786,0.5918302,-0.12604351
0.27948737,0.36532322,0.6894339,0.9837205,0.93671614,0.5900769,-0.020158028
0.85547537,0.04312657,0.7375957,0.12452045,0.1755547,0.40022317,-0.23518498
0.38988948,0.55660826,0.7213504,0.4901066,0.47049284,0.39594883,-0.55130047
0.5307233,0.99493814,0.4702103,0.258023,0.2949041,0.32076457,-0.3378481
0.9765271,0.42988497,0.84321624,0.7496822,0.34793064,0.72942287,-0.28541064
0.1864833,0.99000823,0.60584575,0.034463327,0.37009206,0.73875606,-0.17870753
0.30140063,0.12622543,0.99361175,0.5445751,0.25999674,0.53122413,-0.6577846
0.031069601,0.39245436,0.8154382,0.85709524,0.7634915,0.44893643,-0.020877063
0.39183772,0.90196496,0.7222588,0.38928634,0.8118711,0.6356272,-0.056167677
0.20018344,0.87669545,0.1233028,0.83789694,0.5395173,0.49140808,-0.049100645
0.68003494,0.3235916,0.83260006,0.14689042,0.89930344,0.8241677,-0.013457924
0.18132146,0.67861056,0.3055722,0.91832566,0.13665086,0.06514992,-0.293842
0.67481273,0.8861602,0.4189143,0.7914524,0.50659627,0.90260875,-0.008195209
0.26347542,0.7668775,0.4627603,0.39109847,0.82842964,0.52449685,-0.20078517
0.35521784,0.6284762,0.33131054,0.13062777,0.62091345,0.50921494,-0.27373275
0.34886065,0.15257561,0.1084388,0.5204227,0.9850033,0.39097652,-0.012625234
0.71675175,0.073002696,0.19936384,0.6704263,0.5957441,0.5322837,-0.068186335
